old_circuit_id,new_circuit_id,tipo,status,final_status,modem,plan,mac_address,city,latitude,longitude,state,terminal_id,created_at,terminated_at
PESI000553,PESI000553,indigena,Will Not Migrate,Terminated,SB2MODEM,0001-GESAC 10Mbps,NOT_AVAILABLE,Buíque,-8.621000289916992,-37.15700149536133,PE,FTB-005066,2019-05-28,2024-05-28
PESI000570,PESF000589,indigena,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,NOT_AVAILABLE,Cabrobo,-8.554800033569336,-39.39400100708008,Pernambuco,FTB-005498,2019-06-01,2024-06-01
PESI000562,PESF000486,indigena,Migração,Ativo,SB2MODEM,0039-GESAC2 200,00A0BC33FB5F,Jatobá,-9.163900375366213,-38.21329879760742,PE,FTB-005174,2019-05-29,2024-05-29
RSSI000022,RSSF000056,indigena,Migração,Ativo,SB2PLUSMODEM,0042-GESAC2 400 WIFI (SB2+),00A0BC6CCD90,,-27.49686050415039,-53.62717819213867,RS,FTB-006168,2019-06-10,2024-06-10
AMSI000119,AMSI000119,indigena,Other Providers,Bloqueados,SB2MODEM,0001-GESAC 10Mbps,00A0BC33E3A5,Benjamin Constant,-4.300600051879883,-69.53959655761719,AM,FTB-011449,2020-02-11,2025-02-11
MSSI000038,MSSF000015,indigena,Migração,Ativo,SB2MODEM,0039-GESAC2 200 (SB2+),00A0BC372F6E,Nioaque,-21.14940071105957,-55.72169876098633,MS,FTB-006000,2019-06-07,2024-06-07
MSSI000039,MSSF000032,indigena,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200 (SB2+),00A0BC72A1B4,,-20.25305557250977,-56.06694412231445,MS,FTB-009906,2019-10-16,2024-10-16
ROSI000134,ROSF000025,indigena,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,00A0BC6BC740,,-11.4399995803833,-61.45000076293945,RO,FTB-008792,2019-07-31,2024-07-31
BASI001098,BASI001098,indigena,Will Not Migrate,Terminated,SB2MODEM,0001-GESAC 10Mbps,NOT_AVAILABLE,Ilhéus,-15.001700401306152,-39.00139999389648,BA,FTB-007698,2019-07-09,2024-07-09
APSI000019,APSF000117,indigena,Migração,Ativo,SB2PLUSMODEM,0042-GESAC2 400 WIFI (SB2+),00A0BCB8B8D0,,3.353286027908325,-51.77780532836914,AP,FTB-009377,2019-08-25,2024-08-25
APSI000043,APSF000119,indigena,Migração,Ativo,SB2PLUSMODEM,0042-GESAC2 400 WIFI (SB2+),NOT_AVAILABLE,,3.829999923706055,-51.84000015258789,AP,FTB-009380,2019-08-26,2024-08-26
AMSI000160,AMSI000160,indigena,Other Providers,Terminated,SB2MODEM,0001-GESAC 10Mbps,NOT_AVAILABLE,Santo Antônio do Içá,-3.0975000858306885,-67.9364013671875,AM,FTB-009836,2019-10-05,2024-10-05
APSI000020,APSF000118,indigena,Migração,Ativo,SB2PLUSMODEM,0042-GESAC2 400 WIFI (SB2+),00A0BCA8C078,,3.76027774810791,-51.59388732910156,AP,FTB-009363,2019-08-24,2024-08-24
AMSI000230,AMSI000230,indigena,Other Providers,Ativo,SB2MODEM,0001-GESAC 10Mbps,00A0BC3C9160,São Paulo de Olivença,-4.10830020904541,-69.47750091552734,AM,FTB-009787,2019-09-30,2024-09-30
AMSI000251,AMSI000251,indigena,Will Not Migrate,Terminated,SB2MODEM,0001-GESAC 10Mbps,NOT_AVAILABLE,São Paulo de Olivença,-3.459700107574463,-68.92610168457031,AM,FTB-009713,2019-09-24,2024-09-24
MSSI000097,MSSF000166,indigena,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,NOT_AVAILABLE,Nioaque,-21.150346755981445,-55.72129440307617,Mato Grosso do Sul,FTB-006008,2019-06-07,2024-06-07
ACSI000134,ACSI000134,indigena,Will Not Migrate,Bloqueados,SB2MODEM,0001-GESAC 10Mbps,00A0BC473AF0,Tarauacá,-8.244400024414062,-70.75440216064453,AC,FTB-008953,2019-08-07,2024-08-07
AMSI000179,AMSI000179,indigena,Will Not Migrate,Terminated,SB2MODEM,0001-GESAC 10Mbps,NOT_AVAILABLE,Santo Antônio do Içá,-3.0727999210357666,-68.068603515625,AM,FTB-009891,2019-10-10,2024-10-10
AMSI000215,AMSI000215,indigena,Other Providers,Terminated,SB2MODEM,0001-GESAC 10Mbps,NOT_AVAILABLE,Barreirinha,-3.3752999305725098,-56.96780014038086,AM,FTB-008790,2019-07-31,2024-07-31
AMSI000513,AMSI000513,indigena,Other Providers,Bloqueados,SB2MODEM,0001-GESAC 10Mbps,00A0BC3B0A8E,Benjamin Constant,-4.37470006942749,-70.02860260009766,AM,FTB-011450,2020-02-11,2025-02-11
AMSI000182,AMSI000182,indigena,Will Not Migrate,Terminated,SB2MODEM,0001-GESAC 10Mbps,NOT_AVAILABLE,São Paulo de Olivença,-3.473299980163574,-68.96510314941406,AM,FTB-009783,2019-09-30,2024-09-30
AMSI000183,AMSI000183,indigena,Other Providers,Terminated,SB2MODEM,0001-GESAC 10Mbps,NOT_AVAILABLE,São Paulo de Olivença,-3.473299980163574,-68.96510314941406,AM,FTB-009789,2019-09-30,2024-09-30
AMSI000241,AMSI000241,indigena,Other Providers,Terminated,SB2MODEM,0001-GESAC 10Mbps,NOT_AVAILABLE,São Paulo de Olivença,-3.6314001083374015,-69.39610290527344,AM,FTB-009781,2019-09-29,2024-09-29
AMSI000247,AMSI000247,indigena,Other Providers,Terminated,SB2MODEM,0001-GESAC 10Mbps,NOT_AVAILABLE,São Paulo de Olivença,-3.5622000694274902,-69.36750030517578,AM,FTB-009811,2019-10-02,2024-10-02
AMSI000229,AMSI000229,indigena,Other Providers,Ativo,SB2MODEM,0001-GESAC 10Mbps,00A0BC3DFA07,São Paulo de Olivença,-3.396399974822998,-69.33309936523438,AM,FTB-009929,2019-10-23,2024-10-23
AMSI000235,AMSI000235,indigena,Will Not Migrate,Terminated,SB2MODEM,0001-GESAC 10Mbps,NOT_AVAILABLE,Santo Antônio do Içá,-3.102400064468384,-67.94049835205078,AM,FTB-009850,2019-10-07,2024-10-07
APSI000051,APSI000051,indigena,Other Providers,Terminated,SB2MODEM,0001-GESAC 10Mbps,NOT_AVAILABLE,Oiapoque,3.829999923706055,-51.84000015258789,AP,FTB-009374,2019-08-25,2024-08-25
AMSI000265,AMSI000265,indigena,Other Providers,Terminated,SB2MODEM,0001-GESAC 10Mbps,NOT_AVAILABLE,Santo Antônio do Içá,-3.0727999210357666,-68.068603515625,AM,FTB-009881,2019-10-09,2024-10-09
AMSI000298,AMSI000298,indigena,Other Providers,Terminated,SB2MODEM,0001-GESAC 10Mbps,NOT_AVAILABLE,Benjamin Constant,-4.388899803161621,-69.99220275878906,AM,FTB-009676,2019-09-19,2024-09-19
ALSI000478,ALSI000478,indigena,Will Not Migrate,Terminated,SB2MODEM,0001-GESAC 10Mbps,NOT_AVAILABLE,Inhapi,-9.215800285339355,-37.75690078735352,AL,FTB-006633,2019-06-17,2024-06-17
MGSI000550,MGSF000516,indigena,Migração,Ativo,SB2PLUSMODEM,0041-GESAC2 400 (SB2+),00A0BCB90FBC,,-14.88630485534668,-44.09260559082031,MG,FTB-005610,2019-06-04,2024-06-04
MSSI000166,MSSF000067,indigena,Migração,Ativo,SB2PLUSMODEM,0041-GESAC2 400 (SB2+),00A0BCA7C084,,-22.223562240600582,-54.81254959106445,MS,FTB-006389,2019-06-12,2024-06-12
AMSI000532,AMSI000532,indigena,Other Providers,Bloqueados,SB2MODEM,0001-GESAC 10Mbps,00A0BC386FC6,Benjamin Constant,-4.382199764251709,-69.70680236816406,AM,FTB-011454,2020-02-12,2025-02-12
APSI000007,APSF000109,indigena,Migração,Bloqueados,SB2PLUSMODEM,0042-GESAC2 400 WIFI (SB2+),NOT_AVAILABLE,,3.720277786254883,-51.72027587890625,AP,FTB-009392,2019-08-27,2024-08-27
CESI000133,CESI000133,indigena,Will Not Migrate,Terminated,SB2MODEM,0009-Telebras Plan 3 - 20Mbps,NOT_AVAILABLE,Aquiraz,-3.96970009803772,-38.27970123291016,CE,FTB-006339,2019-06-12,2024-06-12
APSI000068,APSI000068,indigena,Will Not Migrate,Terminated,SB2MODEM,0001-GESAC 10Mbps,NOT_AVAILABLE,Oiapoque,3.4911000728607178,-51.48360061645508,AP,FTB-009381,2019-08-26,2024-08-26
BASI001416,BASF000843,indigena,Migração,Ativo,SB2PLUSMODEM,0041-GESAC2 400 (SB2+),00A0BC521590,,-14.793505668640137,-39.04637908935547,BA,FTB-007657,2019-07-09,2024-07-09
RRSI000207,RRSI000207,indigena,Other Providers,Terminated,SB2MODEM,0001-GESAC 10Mbps,NOT_AVAILABLE,Alto Alegre,3.408099889755249,-61.10580062866211,RR,FTB-007102,2019-06-27,2024-06-27
RRSI000206,RRSI000206,indigena,Other Providers,Bloqueados,SB2MODEM,0001-GESAC 10Mbps,00A0BC45EC22,Bonfim,2.9967000484466557,-60.10390090942383,RR,FTB-005212,2019-05-29,2024-05-29
MSSI000147,MSSF000132,indigena,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,NOT_AVAILABLE,Aquidauana,-20.32525062561035,-55.68555450439453,Mato Grosso do Sul,FTB-008992,2019-08-08,2024-08-08
MSSI000065,MSSF000037,indigena,Migração,Ativo,SB2PLUSMODEM,0041-GESAC2 400 (SB2+),00A0BCBA84B0,,-20.23041534423828,-56.04511260986328,MS,FTB-008963,2019-08-07,2024-08-07
AMSI000181,AMSI000181,indigena,Other Providers,Terminated,SB2MODEM,0001-GESAC 10Mbps,NOT_AVAILABLE,São Paulo de Olivença,-3.6314001083374015,-69.39610290527344,AM,FTB-009780,2019-09-29,2024-09-29
RRSI000074,RRSI000074,indigena,Other Providers,Bloqueados,SB2MODEM,0001-GESAC 10Mbps,00A0BC321CAD,BONFIM,2.75600004196167,-60.11800003051758,RR,FTB-005205,2019-05-29,2024-05-29
PESI000470,PESF000494,indigena,Migração,Ativo,SB2MODEM,0039-GESAC2 200,00A0BC307E67,Jatobá,-9.184000015258787,-38.2672004699707,PE,FTB-005207,2019-05-29,2024-05-29
RRSI000049,RRSI000049,indigena,Other Providers,Bloqueados,SB2MODEM,0001-GESAC 10Mbps,00A0BC3425E7,Normandia,4.163099765777588,-60.22140121459961,RR,FTB-007931,2019-07-13,2024-07-13
RRSI000047,RRSI000047,indigena,Other Providers,Bloqueados,SB2MODEM,0001-GESAC 10Mbps,00A0BC41B938,Normandia,3.884979724884033,-59.62090301513672,RR,FTB-007927,2019-07-12,2024-07-12
RRSI000046,RRSI000046,indigena,Will Not Migrate,Terminated,SB2MODEM,0001-GESAC 10Mbps,NOT_AVAILABLE,Normandia,3.884979724884033,-59.62090301513672,RR,FTB-006057,2019-06-08,2024-06-08
RRSI000048,RRSI000048,indigena,Other Providers,Bloqueados,SB2MODEM,0001-GESAC 10Mbps,00A0BC346A8B,Normandia,3.839999914169312,-59.60430145263672,RR,FTB-007874,2019-07-12,2024-07-12
RRSI000175,RRSI000175,indigena,Other Providers,Terminated,SB2MODEM,0001-GESAC 10Mbps,00A0BC4AF08E,Normandia,3.884979724884033,-59.62090301513672,RR,FTB-006060,2019-06-08,2024-06-08
RRSI000176,RRSI000176,indigena,Other Providers,Terminated,SB2MODEM,0001-GESAC 10Mbps,NOT_AVAILABLE,Normandia,4.173299789428711,-60.44189834594727,RR,FTB-008266,2019-07-20,2024-07-20
RRSI000178,RRSI000178,indigena,Will Not Migrate,Terminated,SB2MODEM,0001-GESAC 10Mbps,NOT_AVAILABLE,Cantá,2.671099901199341,-60.584999084472656,RR,FTB-005745,2019-06-05,2024-06-05
RRSI000182,RRSI000182,indigena,Will Not Migrate,Terminated,SB2MODEM,0001-GESAC 10Mbps,NOT_AVAILABLE,Cantá,2.6110973358154297,-60.60383605957031,RR,FTB-005629,2019-06-04,2024-06-04
RRSI000183,RRSI000183,indigena,Other Providers,Terminated,SB2MODEM,0001-GESAC 10Mbps,NOT_AVAILABLE,Cantá,2.6110973358154297,-60.60383605957031,RR,FTB-005653,2019-06-04,2024-06-04
RRSI000199,RRSI000199,indigena,Other Providers,Terminated,SB2MODEM,0001-GESAC 10Mbps,00A0BC3137CB,Normandia,3.884979724884033,-59.62090301513672,RR,FTB-006221,2019-06-11,2024-06-11
RRSI000289,RRSI000289,indigena,Other Providers,Terminated,SB2MODEM,0001-GESAC 10Mbps,NOT_AVAILABLE,Uiramutã,4.466111183166504,-60.09999847412109,RR,FTB-008091,2019-07-17,2024-07-17
RRSI000171,RRSI000171,indigena,Other Providers,Bloqueados,SB2MODEM,0001-GESAC 10Mbps,00A0BC35A39E,Rorainópolis,0.9399999976158142,-60.43999862670898,RR,FTB-008318,2019-07-22,2024-07-22
MTSI000038,MTSF000098,indigena,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200 (SB2+),00A0BCBADE58,,-11.09444522857666,-53.258888244628906,MT,FTB-009693,2019-09-21,2024-09-21
TOSI000078,TOSF000090,indigena,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200 (SB2+),00A0BCB81C14,,-9.496111869812012,-48.34749984741211,TO,FTB-006127,2019-06-10,2024-06-10
TOSI000076,TOSF000019,indigena,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200 (SB2+),00A0BCBA7390,Tocantínia,-9.561388969421388,-48.37666702270508,TO,FTB-006133,2019-06-10,2024-06-10
TOSI000079,TOSF000091,indigena,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200 (SB2+),00A0BCB98C20,,-9.485555648803713,-48.35139083862305,TO,FTB-006290,2019-06-11,2024-06-11
MSSI000138,MSSF000075,indigena,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200 (SB2+),00A0BC9EB464,,-23.791112899780277,-54.57777786254883,MS,FTB-008523,2019-07-25,2024-07-25
TOSI000074,TOSF000092,indigena,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200 (SB2+),00A0BC525494,,-9.647303581237791,-48.37176513671875,TO,FTB-006125,2019-06-10,2024-06-10
PRSI000119,PRSI000119,indigena,Will Not Migrate,Terminated,SB2MODEM,0001-GESAC 10Mbps,NOT_AVAILABLE,São Jerônimo da Serra,-23.669700622558597,-50.86750030517578,PR,FTB-006342,2019-06-12,2024-06-12
MTSI000037,MTSF000033,indigena,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200 (SB2+),00A0BC782168,,-11.254237174987791,-53.75836181640625,MT,FTB-009645,2019-09-13,2024-09-13
MTSI000026,MTSF000168,indigena,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,00A0BCBB1B24,Gaúcha do Norte,-12.200313568115234,-53.377471923828125,Mato Grosso,FTB-009726,2019-09-24,2024-09-24
MTSI000165,MTSF000169,indigena,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,5868610473D4,Gaúcha do Norte,-12.161365509033203,-53.257720947265625,Mato Grosso,FTB-009701,2019-09-23,2024-09-23
MTSI000027,MTSF000170,indigena,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,00A0BC6F7B64,Gaúcha do Norte,-12.353572845458984,-53.21258544921875,Mato Grosso,FTB-009739,2019-09-25,2024-09-25
MTSI000115,MTSF000018,indigena,Migração,Ativo,SB2PLUSMODEM,0042-GESAC2 400 WIFI (SB2+),00A0BC9EB018,,-15.63028621673584,-53.92242813110352,MT,FTB-009150,2019-08-14,2024-08-14
RRSI000291,RRSI000291,indigena,Other Providers,Terminated,SB2MODEM,0001-GESAC 10Mbps,NOT_AVAILABLE,Uiramutã,4.600599765777588,-60.16310119628906,RR,FTB-008198,2019-07-19,2024-07-19
MSSI000107,MSSF000042,indigena,Migração,Ativo,SB2PLUSMODEM,0042-GESAC2 400 WIFI (SB2+),00A0BCB83FC0,,-23.220705032348636,-55.30717086791992,MS,FTB-010544,2019-11-19,2024-11-19
MSSI000153,MSSF000134,indigena,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,NOT_AVAILABLE,Amambai,-23.186729431152344,-55.20517349243164,Mato Grosso do Sul,FTB-009119,2019-08-13,2024-08-13
MSSI000155,MSSI000155,indigena,Will Not Migrate,Terminated,SB2MODEM,0001-GESAC 10Mbps,NOT_AVAILABLE,Amambaí,-23.061899185180664,-55.208099365234375,MS,FTB-009083,2019-08-12,2024-08-12
MSSI000074,MSSF000130,indigena,Migração,Ativo,SB2MODEM,0039-GESAC2 200,00A0BC3747F1,Amambaí,-23.061899185180664,-55.208099365234375,MS,FTB-009082,2019-08-12,2024-08-12
MSSI000061,MSSF000172,indigena,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,NOT_AVAILABLE,Porto Murtinho,-20.4326114654541,-56.95982360839844,Mato Grosso do Sul,FTB-008192,2019-07-18,2024-07-18
MTSI000128,MTSF000124,indigena,Migração,Ativo,SB2MODEM,0039-GESAC2 200,00A0BC360D93,Campinápolis,-14.362799644470217,-52.86280059814453,MT,FTB-009387,2019-08-26,2024-08-26
RRSI000290,RRSI000290,indigena,Other Providers,Terminated,SB2MODEM,0001-GESAC 10Mbps,NOT_AVAILABLE,Uiramutã,4.53000020980835,-60.25,RR,FTB-008172,2019-07-18,2024-07-18
BASI000888,BASF001073,indigena,Migração,Ativo,SB2PLUSMODEM,0042-GESAC2 400 WIFI (SB2+),00A0BC9EEB58,,-15.447819709777832,-39.69109725952149,BA,FTB-008924,2019-08-06,2024-08-06
BASI001453,BASF001716,indigena,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,00A0BCB6FCE8,Banzaê,-10.640390396118164,-38.59820938110352,Bahia,FTB-007560,2019-07-05,2024-07-05
BASI001437,BASF000652,indigena,Migração,Ativo,SB2PLUSMODEM,0042-GESAC2 400 WIFI (SB2+),00A0BC75F054,,-14.95995807647705,-39.3032112121582,BA,FTB-008798,2019-07-31,2024-07-31
TOSI000077,TOSF000089,indigena,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200 (SB2+),00A0BC9E5A8C,,-9.450555801391602,-48.36861038208008,TO,FTB-007591,2019-07-06,2024-07-06
TOSI000069,TOSF000093,indigena,Migração,Ativo,SB2PLUSMODEM,0042-GESAC2 400 WIFI (SB2+),00A0BCB84B14,,-9.574472427368164,-48.27566909790039,TO,FTB-007594,2019-07-06,2024-07-06
AMSI000014,AMSI000014,indigena,Other Providers,Bloqueados,SB2MODEM,0001-GESAC 10Mbps,00A0BC454E93,TABATINGA,-4.231500148773193,-69.93689727783203,AM,FTB-007081,2019-06-27,2024-06-27
AMSI000257,AMSI000257,indigena,Other Providers,Bloqueados,SB2MODEM,0001-GESAC 10Mbps,00A0BC3C1E44,Amaturá,-3.409199953079224,-68.22859954833984,AM,FTB-009722,2019-09-24,2024-09-24
AMSI000511,AMSI000511,indigena,Other Providers,Bloqueados,SB2MODEM,0001-GESAC 10Mbps,00A0BC342C2A,Amaturá,-3.408600091934204,-68.22419738769531,AM,FTB-009714,2019-09-24,2024-09-24
AMSI000262,AMSI000262,indigena,Other Providers,Bloqueados,SB2MODEM,0001-GESAC 10Mbps,00A0BC4646A8,Amaturá,-3.411400079727173,-68.22830200195312,AM,FTB-009721,2019-09-24,2024-09-24
MTSI000083,MTSF000126,indigena,Migração,Ativo,SB2MODEM,0039-GESAC2 200,00A0BC356A29,Campinápolis,-14.26580047607422,-53.03060150146485,MT,FTB-009401,2019-08-27,2024-08-27
MTSI000084,MTSI000084,indigena,Will Not Migrate,Terminated,SB2MODEM,0001-GESAC 10Mbps,NOT_AVAILABLE,Campinápolis,-14.426899909973145,-52.89360046386719,MT,FTB-009386,2019-08-26,2024-08-26
MTSI000199,MTSF000044,indigena,Migração,Ativo,SB2PLUSMODEM,0041-GESAC2 400 (SB2+),00A0BCBE72BC,,-14.426905632019045,-54.05290603637695,MT,FTB-009679,2019-09-19,2024-09-19
MTSI000123,MTSF000067,indigena,Migração,Ativo,SB2PLUSMODEM,0041-GESAC2 400 (SB2+),00A0BCAE406C,,-14.507487297058104,-52.88886260986328,MT,FTB-009609,2019-09-11,2024-09-11
MTSI000193,MTSF000139,indigena,Migração,Ativo,SB2MODEM,0039-GESAC2 200,00A0BC346510,Querência,-11.726699829101562,-52.926700592041016,MT,FTB-009890,2019-10-10,2024-10-10
MTSI000155,MTSF000068,indigena,Migração,Ativo,,0042-GESAC2 400 WIFI (SB2+),NOT_AVAILABLE,,-14.516615867614746,-52.89345169067383,MT,FTB-009411,2019-08-27,2024-08-27
MTSI000053,MTSF000078,indigena,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200 (SB2+),00A0BCA89100,,-10.623333930969238,-50.62361145019531,MT,FTB-009729,2019-09-25,2024-09-25
ACSI000004,ACSI000004,indigena,Will Not Migrate,Terminated,SB2MODEM,0001-GESAC 10Mbps,NOT_AVAILABLE,Mâncio Lima,-7.595799922943115,-72.92469787597656,AC,FTB-009301,2019-08-22,2024-08-22
ACSI000017,ACSI000017,indigena,Other Providers,Terminated,SB2MODEM,0001-GESAC 10Mbps,NOT_AVAILABLE,Feijó,-8.083100318908691,-70.32029724121094,AC,FTB-008724,2019-07-30,2024-07-30
MSSI000068,MSSF000158,indigena,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,NOT_AVAILABLE,Miranda,-20.25618553161621,-56.36202239990234,Mato Grosso do Sul,FTB-008386,2019-07-23,2024-07-23
MSSI000103,MSSI000103,indigena,Will Not Migrate,Terminated,SB2MODEM,0001-GESAC 10Mbps,NOT_AVAILABLE,Caarapó,-22.590599060058597,-54.968299865722656,MS,FTB-008803,2019-07-31,2024-07-31
MSSI000067,MSSI000067,indigena,Will Not Migrate,Terminated,SB2MODEM,0001-GESAC 10Mbps,NOT_AVAILABLE,Miranda,-20.19219970703125,-56.28060150146485,MS,FTB-008667,2019-07-29,2024-07-29
MSSI000124,MSSI000124,indigena,Will Not Migrate,Terminated,SB2MODEM,0001-GESAC 10Mbps,NOT_AVAILABLE,Miranda,-20.19939994812012,-56.29560089111328,MS,FTB-008476,2019-07-25,2024-07-25
MSSI000106,MSSI000106,indigena,Will Not Migrate,Terminated,SB2MODEM,0001-GESAC 10Mbps,NOT_AVAILABLE,Japorã,-23.790000915527344,-54.58000183105469,MS,FTB-008484,2019-07-25,2024-07-25
MSSI000110,MSSF000173,indigena,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,NOT_AVAILABLE,Tacuru,-23.594491958618164,-54.7788200378418,Mato Grosso do Sul,FTB-009758,2019-09-26,2024-09-26
MSSI000112,MSSF000057,indigena,Migração,Ativo,SB2PLUSMODEM,0042-GESAC2 400 WIFI (SB2+),00A0BC559F30,,-22.59006118774414,-54.96895217895508,MS,FTB-008802,2019-07-31,2024-07-31
MTSI000214,MTSF000117,indigena,Migração,Ativo,SB2PLUSMODEM,0042-GESAC2 400 WIFI (SB2+),00A0BCBA0914,,-13.392107963562012,-60.00825881958008,MT,FTB-009664,2019-09-17,2024-09-17
MSSI000148,MSSI000148,indigena,Will Not Migrate,Terminated,SB2MODEM,0001-GESAC 10Mbps,NOT_AVAILABLE,Dois Irmãos do Buriti,-20.86000061035156,-55.18000030517578,MS,FTB-007640,2019-07-08,2024-07-08
MSSI000154,MSSF000143,indigena,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,NOT_AVAILABLE,Dois Irmãos do Buriti,-20.87472343444824,-55.20853042602539,Mato Grosso do Sul,FTB-007635,2019-07-08,2024-07-08
MTSI000130,MTSF000023,indigena,Migração,Ativo,,0041-GESAC2 400 (SB2+),NOT_AVAILABLE,,-9.950105667114258,-54.91470336914063,MT,FTB-009737,2019-09-25,2024-09-25
MTSI000171,MTSF000024,indigena,Migração,Ativo,SB2PLUSMODEM,0041-GESAC2 400 (SB2+),00A0BCA1BD94,,-9.950105667114258,-54.91470336914063,MT,FTB-009663,2019-09-17,2024-09-17
APSI000024,APSI000024,indigena,Will Not Migrate,Terminated,SB2MODEM,0001-GESAC 10Mbps,NOT_AVAILABLE,Pedra Branca do Amaparí,1.1117000579833984,-52.5807991027832,AP,FTB-008160,2019-07-18,2024-07-18
PASI000916,PASI000916,indigena,Will Not Migrate,Terminated,SB2MODEM,0001-GESAC 10Mbps,NOT_AVAILABLE,Bom Jesus do Tocantins,-5.161900043487549,-48.9375,PA,FTB-009098,2019-08-13,2024-08-13
AMSI000308,AMSI000308,indigena,Will Not Migrate,Terminated,SB2MODEM,0001-GESAC 10Mbps,NOT_AVAILABLE,Tonantins,-2.87310004234314,-67.80220031738281,AM,FTB-009822,2019-10-04,2024-10-04
AMSI000177,AMSI000177,indigena,Other Providers,Bloqueados,SB2MODEM,0001-GESAC 10Mbps,00A0BC318A12,Jutaí,-5.181099891662598,-68.90519714355469,AM,FTB-009504,2019-09-02,2024-09-02
AMSI000193,AMSI000193,indigena,Will Not Migrate,Bloqueados,SB2MODEM,0001-GESAC 10Mbps,00A0BC3687C9,Alvarães,-3.1796998977661133,-64.82830047607422,AM,FTB-009877,2019-10-08,2024-10-08
AMSI000370,AMSI000370,indigena,Will Not Migrate,Bloqueados,SB2MODEM,0001-GESAC 10Mbps,00A0BC46C18B,Juruá,-2.8231000900268555,-65.7699966430664,AM,FTB-011130,2019-12-11,2024-12-11
BASI001435,BASI001435,indigena,Will Not Migrate,Terminated,SB2MODEM,0001-GESAC 10Mbps,NOT_AVAILABLE,PRADO,-17.106700897216797,-39.21810150146485,BA,FTB-008398,2019-07-24,2024-07-24
BASI001460,BASI001460,indigena,Will Not Migrate,Terminated,SB2MODEM,0001-GESAC 10Mbps,NOT_AVAILABLE,Prado,-16.968299865722656,-39.17150115966797,BA,FTB-008753,2019-07-30,2024-07-30
BASI000807,BASF001116,indigena,Migração,Ativo,SB2PLUSMODEM,0041-GESAC2 400 (SB2+),00A0BCB827CC,,-16.933889389038086,-39.25388717651367,BA,FTB-008726,2019-07-30,2024-07-30
MTSI000036,MTSF000086,indigena,Migração,Ativo,SB2PLUSMODEM,0042-GESAC2 400 WIFI (SB2+),00A0BC62BA90,,-11.198888778686523,-53.23555755615234,MT,FTB-009686,2019-09-19,2024-09-19
MTSI000218,MTSF000014,indigena,Migração,Ativo,SB2PLUSMODEM,0042-GESAC2 400 WIFI (SB2+),00A0BC65C600,,-12.382481575012209,-54.93701171875,MT,FTB-008453,2019-10-11,2024-10-11
PASI001670,PASI001670,indigena,Will Not Migrate,Bloqueados,SB2MODEM,0001-GESAC 10Mbps,00A0BC30ACF0,Parauapebas,-6.418900012969971,-50.507999420166016,PA,FTB-011385,2020-01-17,2025-01-17
RRSI000346,RRSI000346,indigena,Will Not Migrate,Bloqueados,SB2MODEM,0001-GESAC 10Mbps,00A0BC339A50,Pacaraima,4.430590152740479,-61.14646911621094,RR,FTB-010494,2019-11-18,2024-11-18
RRSI000344,RRSI000344,indigena,Other Providers,Reduced,SB2MODEM,0001-GESAC 10Mbps,NOT_AVAILABLE,Boa Vista,2.819580078125,-60.673465728759766,RR,FTB-010552,2019-11-19,2024-11-19
MSSI000189,MSSI000189,indigena,Will Not Migrate,Terminated,SB2MODEM,0001-GESAC 10Mbps,NOT_AVAILABLE,Dois Irmãos do Buriti,-20.86199951171875,-55.19889831542969,MS,FTB-009984,2019-11-05,2024-11-05
ACSI000175,ACSI000175,indigena,Will Not Migrate,Reduced,SB2MODEM,0001-GESAC 10Mbps,NOT_AVAILABLE,Cruzeiro do Sul,-7.773099899291992,-72.20159912109375,AC,FTB-010854,2019-11-27,2024-11-27
AMSI000612,AMSI000612,indigena,Other Providers,Reduced,SB2MODEM,0001-GESAC 10Mbps,NOT_AVAILABLE,Autazes,-3.710700035095215,-59.23160171508789,AM,FTB-011049,2019-12-07,2024-12-07
